season,date,regular,playoffs,away,home,score_away,score_home,q1_away,q2_away,q3_away,q4_away,ot_away,q1_home,q2_home,q3_home,q4_home,ot_home,whos_favored,spread,total,moneyline_away,moneyline_home,h2_spread,h2_total,id_spread,id_total,match_key,home_game_id,home_team,home_Opponent,home_Location,home_fg,home_fga,home_fg_pct,home_fg3,home_fg3a,home_fg3_pct,home_ft,home_fta,home_ft_pct,home_orb,home_drb,home_trb,home_ast,home_stl,home_blk,home_tov,home_pf,home_pts,home_ts_pct,home_efg_pct,home_fg3a_per_fga_pct,home_fta_per_fga_pct,home_orb_pct,home_drb_pct,home_trb_pct,home_ast_pct,home_stl_pct,home_blk_pct,home_tov_pct,home_off_rtg,home_def_rtg,home_opp_fg,home_opp_fga,home_opp_fg_pct,home_opp_fg3,home_opp_fg3a,home_opp_fg3_pct,home_opp_ft,home_opp_fta,home_opp_ft_pct,home_opp_orb,home_opp_drb,home_opp_trb,home_opp_ast,home_opp_stl,home_opp_blk,home_opp_tov,home_opp_pf,home_opp_pts,home_opp_ts_pct,home_opp_efg_pct,home_opp_fg3a_per_fga_pct,home_opp_fta_per_fga_pct,home_opp_orb_pct,home_opp_drb_pct,home_opp_trb_pct,home_opp_ast_pct,home_opp_stl_pct,home_opp_blk_pct,home_opp_tov_pct,home_opp_off_rtg,home_opp_def_rtg,home_Win,home_match_key,away_game_id,away_team,away_Opponent,away_Location,away_fg,away_fga,away_fg_pct,away_fg3,away_fg3a,away_fg3_pct,away_ft,away_fta,away_ft_pct,away_orb,away_drb,away_trb,away_ast,away_stl,away_blk,away_tov,away_pf,away_pts,away_ts_pct,away_efg_pct,away_fg3a_per_fga_pct,away_fta_per_fga_pct,away_orb_pct,away_drb_pct,away_trb_pct,away_ast_pct,away_stl_pct,away_blk_pct,away_tov_pct,away_off_rtg,away_def_rtg,away_opp_fg,away_opp_fga,away_opp_fg_pct,away_opp_fg3,away_opp_fg3a,away_opp_fg3_pct,away_opp_ft,away_opp_fta,away_opp_ft_pct,away_opp_orb,away_opp_drb,away_opp_trb,away_opp_ast,away_opp_stl,away_opp_blk,away_opp_tov,away_opp_pf,away_opp_pts,away_opp_ts_pct,away_opp_efg_pct,away_opp_fg3a_per_fga_pct,away_opp_fta_per_fga_pct,away_opp_orb_pct,away_opp_drb_pct,away_opp_trb_pct,away_opp_ast_pct,away_opp_stl_pct,away_opp_blk_pct,away_opp_tov_pct,away_opp_off_rtg,away_opp_def_rtg,away_Win,away_match_key
2024,2024-01-29,True,False,NYK,CHO,113,92,26,20,44,23,0,25,18,24,25,0,away,9.5,218.5,,,,,1.0,0,CHO_NYK_92_113,5c40463f-b651-461d-9d7a-c5aedfd79d94,CHO,NYK,Home,37,81,0.457,11,32,0.344,7,14,0.5,9,32,41,23,4,6,14,14,92,0.528,0.525,0.395,0.173,20.5,82.1,49.4,62.2,4.4,12.8,13.8,100.7,123.7,44,84,0.524,12,37,0.324,13,16,0.813,7,35,42,25,5,3,9,16,113,0.621,0.595,0.44,0.19,17.9,79.5,50.6,56.8,5.5,6.1,9.0,123.7,100.7,0,CHO_NYK_92_113,5c40463f-b651-461d-9d7a-c5aedfd79d94,NYK,CHO,Away,44,84,0.524,12,37,0.324,13,16,0.813,7,35,42,25,5,3,9,16,113,0.621,0.595,0.44,0.19,17.9,79.5,50.6,56.8,5.5,6.1,9.0,123.7,100.7,37,81,0.457,11,32,0.344,7,14,0.5,9,32,41,23,4,6,14,14,92,0.528,0.525,0.395,0.173,20.5,82.1,49.4,62.2,4.4,12.8,13.8,100.7,123.7,1,CHO_NYK_92_113
2024,2024-01-29,True,False,ORL,DAL,129,131,35,42,12,40,0,26,35,35,35,0,home,3.5,227.5,,,,,0.0,1,DAL_ORL_131_129,ee61c6a3-c111-4910-b384-5540efa941d4,DAL,ORL,Home,43,69,0.623,13,27,0.481,32,43,0.744,3,32,35,27,6,2,15,24,131,0.745,0.717,0.391,0.623,11.5,72.7,50.0,62.8,6.1,4.0,14.6,133.2,131.2,45,88,0.511,18,38,0.474,21,28,0.75,12,23,35,27,7,1,12,33,129,0.643,0.614,0.432,0.318,27.3,88.5,50.0,60.0,7.1,2.4,10.7,131.2,133.2,1,DAL_ORL_131_129,ee61c6a3-c111-4910-b384-5540efa941d4,ORL,DAL,Away,45,88,0.511,18,38,0.474,21,28,0.75,12,23,35,27,7,1,12,33,129,0.643,0.614,0.432,0.318,27.3,88.5,50.0,60.0,7.1,2.4,10.7,131.2,133.2,43,69,0.623,13,27,0.481,32,43,0.744,3,32,35,27,6,2,15,24,131,0.745,0.717,0.391,0.623,11.5,72.7,50.0,62.8,6.1,4.0,14.6,133.2,131.2,0,DAL_ORL_131_129
2024,2024-01-29,True,False,MIL,DEN,107,113,26,30,19,32,0,25,31,26,31,0,home,4.5,237.5,,,,,1.0,0,DEN_MIL_113_107,b32f56fe-c2f6-42f8-9537-09ecb94e7d18,DEN,MIL,Home,44,91,0.484,4,18,0.222,21,24,0.875,9,38,47,29,7,4,8,22,113,0.556,0.505,0.198,0.264,21.4,84.4,54.0,65.9,7.1,9.1,7.3,114.8,108.7,36,84,0.429,16,40,0.4,19,25,0.76,7,33,40,24,3,7,13,22,107,0.563,0.524,0.476,0.298,15.6,78.6,46.0,66.7,3.0,9.6,12.0,108.7,114.8,1,DEN_MIL_113_107,b32f56fe-c2f6-42f8-9537-09ecb94e7d18,MIL,DEN,Away,36,84,0.429,16,40,0.4,19,25,0.76,7,33,40,24,3,7,13,22,107,0.563,0.524,0.476,0.298,15.6,78.6,46.0,66.7,3.0,9.6,12.0,108.7,114.8,44,91,0.484,4,18,0.222,21,24,0.875,9,38,47,29,7,4,8,22,113,0.556,0.505,0.198,0.264,21.4,84.4,54.0,65.9,7.1,9.1,7.3,114.8,108.7,0,DEN_MIL_113_107
2024,2024-01-29,True,False,MIN,OKC,107,101,29,20,24,34,0,28,19,30,24,0,home,2.5,225.5,,,,,0.0,0,OKC_MIN_101_107,b29993a6-6b3e-4b2b-b687-755121b8863c,OKC,MIN,Home,35,79,0.443,14,35,0.4,17,22,0.773,8,30,38,21,5,7,12,17,101,0.569,0.532,0.443,0.278,18.2,76.9,45.8,60.0,5.5,13.0,11.9,110.6,117.2,40,83,0.482,14,29,0.483,13,15,0.867,9,36,45,21,7,2,13,19,107,0.597,0.566,0.349,0.181,23.1,81.8,54.2,52.5,7.7,4.5,12.7,117.2,110.6,0,OKC_MIN_101_107,b29993a6-6b3e-4b2b-b687-755121b8863c,MIN,OKC,Away,40,83,0.482,14,29,0.483,13,15,0.867,9,36,45,21,7,2,13,19,107,0.597,0.566,0.349,0.181,23.1,81.8,54.2,52.5,7.7,4.5,12.7,117.2,110.6,35,79,0.443,14,35,0.4,17,22,0.773,8,30,38,21,5,7,12,17,101,0.569,0.532,0.443,0.278,18.2,76.9,45.8,60.0,5.5,13.0,11.9,110.6,117.2,1,OKC_MIN_101_107
2024,2024-01-29,True,False,PHO,MIA,118,105,33,29,38,18,0,25,24,25,31,0,home,2.5,230.5,,,,,0.0,0,MIA_PHO_105_118,8b774160-b7f9-42c7-961f-5e4418258f87,MIA,PHO,Home,33,84,0.393,14,36,0.389,25,25,1.0,8,36,44,20,5,5,13,18,105,0.553,0.476,0.429,0.298,17.8,78.3,48.4,60.6,5.1,9.3,12.0,107.7,121.1,46,94,0.489,14,40,0.35,12,17,0.706,10,37,47,30,8,8,8,16,118,0.581,0.564,0.426,0.181,21.7,82.2,51.6,65.2,8.2,16.7,7.3,121.1,107.7,0,MIA_PHO_105_118,8b774160-b7f9-42c7-961f-5e4418258f87,PHO,MIA,Away,46,94,0.489,14,40,0.35,12,17,0.706,10,37,47,30,8,8,8,16,118,0.581,0.564,0.426,0.181,21.7,82.2,51.6,65.2,8.2,16.7,7.3,121.1,107.7,33,84,0.393,14,36,0.389,25,25,1.0,8,36,44,20,5,5,13,18,105,0.553,0.476,0.429,0.298,17.8,78.3,48.4,60.6,5.1,9.3,12.0,107.7,121.1,1,MIA_PHO_105_118
2024,2024-01-29,True,False,LAL,HOU,119,135,31,29,24,35,0,42,36,30,27,0,away,1.5,235.5,,,,,0.0,1,HOU_LAL_135_119,75ecb780-3cf6-44cd-b418-6d2b3a91b806,HOU,LAL,Home,52,98,0.531,12,36,0.333,19,25,0.76,14,42,56,36,10,2,15,19,135,0.619,0.592,0.367,0.255,31.1,91.3,61.5,69.2,9.2,3.6,12.1,124.5,109.8,45,91,0.495,13,35,0.371,16,26,0.615,4,31,35,26,10,6,12,13,119,0.581,0.566,0.385,0.286,8.7,68.9,38.5,57.8,9.2,9.7,10.5,109.8,124.5,1,HOU_LAL_135_119,75ecb780-3cf6-44cd-b418-6d2b3a91b806,LAL,HOU,Away,45,91,0.495,13,35,0.371,16,26,0.615,4,31,35,26,10,6,12,13,119,0.581,0.566,0.385,0.286,8.7,68.9,38.5,57.8,9.2,9.7,10.5,109.8,124.5,52,98,0.531,12,36,0.333,19,25,0.76,14,42,56,36,10,2,15,19,135,0.619,0.592,0.367,0.255,31.1,91.3,61.5,69.2,9.2,3.6,12.1,124.5,109.8,0,HOU_LAL_135_119
2024,2024-01-29,True,False,PHI,POR,104,130,28,27,22,27,0,20,38,36,36,0,away,5.5,221.5,,,,,0.0,1,POR_PHI_130_104,22269e09-df6d-49d4-a9e5-21052c299b06,POR,PHI,Home,46,84,0.548,12,28,0.429,26,29,0.897,11,28,39,29,7,5,13,24,130,0.672,0.619,0.333,0.345,33.3,70.0,53.4,63.0,7.3,9.3,11.8,135.8,108.6,37,83,0.446,5,29,0.172,25,28,0.893,12,22,34,17,6,5,17,25,104,0.546,0.476,0.349,0.337,30.0,66.7,46.6,45.9,6.3,8.9,15.1,108.6,135.8,1,POR_PHI_130_104,22269e09-df6d-49d4-a9e5-21052c299b06,PHI,POR,Away,37,83,0.446,5,29,0.172,25,28,0.893,12,22,34,17,6,5,17,25,104,0.546,0.476,0.349,0.337,30.0,66.7,46.6,45.9,6.3,8.9,15.1,108.6,135.8,46,84,0.548,12,28,0.429,26,29,0.897,11,28,39,29,7,5,13,24,130,0.672,0.619,0.333,0.345,33.3,70.0,53.4,63.0,7.3,9.3,11.8,135.8,108.6,0,POR_PHI_130_104
2024,2024-01-29,True,False,NOP,BOS,112,118,36,24,27,25,0,25,25,31,37,0,home,7.5,233.5,,,,,0.0,0,BOS_NOP_118_112,79c222b5-8a8b-4fcd-a2df-4a7519af5bfb,BOS,NOP,Home,43,85,0.506,17,46,0.37,15,20,0.75,6,34,40,27,7,5,11,15,118,0.629,0.606,0.541,0.235,16.2,79.1,50.0,62.8,7.2,8.9,10.5,121.1,115.0,46,91,0.505,10,35,0.286,10,13,0.769,9,31,40,21,7,6,12,14,112,0.579,0.56,0.385,0.143,20.9,83.8,50.0,45.7,7.2,15.4,11.0,115.0,121.1,1,BOS_NOP_118_112,79c222b5-8a8b-4fcd-a2df-4a7519af5bfb,NOP,BOS,Away,46,91,0.505,10,35,0.286,10,13,0.769,9,31,40,21,7,6,12,14,112,0.579,0.56,0.385,0.143,20.9,83.8,50.0,45.7,7.2,15.4,11.0,115.0,121.1,43,85,0.506,17,46,0.37,15,20,0.75,6,34,40,27,7,5,11,15,118,0.629,0.606,0.541,0.235,16.2,79.1,50.0,62.8,7.2,8.9,10.5,121.1,115.0,0,BOS_NOP_118_112
2024,2024-01-29,True,False,SAC,MEM,103,94,18,29,28,28,0,33,17,21,23,0,away,10.5,223.5,,,,,0.0,0,MEM_SAC_94_103,79f2ea35-b6b4-4098-9b99-8c614462a74d,MEM,SAC,Home,30,80,0.375,13,36,0.361,21,28,0.75,9,28,37,22,11,1,14,16,94,0.509,0.456,0.45,0.35,18.4,71.8,42.0,73.3,11.6,2.2,13.2,98.9,108.4,43,84,0.512,11,38,0.289,6,10,0.6,11,40,51,24,10,1,19,17,103,0.583,0.577,0.452,0.119,28.2,81.6,58.0,55.8,10.5,2.3,17.7,108.4,98.9,0,MEM_SAC_94_103,79f2ea35-b6b4-4098-9b99-8c614462a74d,SAC,MEM,Away,43,84,0.512,11,38,0.289,6,10,0.6,11,40,51,24,10,1,19,17,103,0.583,0.577,0.452,0.119,28.2,81.6,58.0,55.8,10.5,2.3,17.7,108.4,98.9,30,80,0.375,13,36,0.361,21,28,0.75,9,28,37,22,11,1,14,16,94,0.509,0.456,0.45,0.35,18.4,71.8,42.0,73.3,11.6,2.2,13.2,98.9,108.4,1,MEM_SAC_94_103
2024,2024-01-29,True,False,WAS,SAS,118,113,25,29,33,31,0,35,23,35,20,0,home,3.5,241.5,,,,,0.0,0,SAS_WAS_113_118,b29b2dd5-8bdb-41ab-8f46-8786561ea7f5,SAS,WAS,Home,43,92,0.467,12,30,0.4,15,17,0.882,10,26,36,31,10,7,15,17,113,0.568,0.533,0.326,0.185,24.4,65.0,44.4,72.1,10.0,11.5,13.1,112.6,117.6,46,86,0.535,9,25,0.36,17,24,0.708,14,31,45,32,9,8,19,15,118,0.611,0.587,0.291,0.279,35.0,75.6,55.6,69.6,9.0,12.9,16.4,117.6,112.6,0,SAS_WAS_113_118,b29b2dd5-8bdb-41ab-8f46-8786561ea7f5,WAS,SAS,Away,46,86,0.535,9,25,0.36,17,24,0.708,14,31,45,32,9,8,19,15,118,0.611,0.587,0.291,0.279,35.0,75.6,55.6,69.6,9.0,12.9,16.4,117.6,112.6,43,92,0.467,12,30,0.4,15,17,0.882,10,26,36,31,10,7,15,17,113,0.568,0.533,0.326,0.185,24.4,65.0,44.4,72.1,10.0,11.5,13.1,112.6,117.6,1,SAS_WAS_113_118
2024,2024-01-30,True,False,TOR,CHI,118,107,27,26,37,28,0,31,32,26,18,0,home,6.5,227.5,,,,,0.0,0,CHI_TOR_107_118,2129dda6-107e-4181-8717-94fb2e908f88,CHI,TOR,Home,38,75,0.507,11,32,0.344,20,27,0.741,6,27,33,21,9,9,20,16,107,0.616,0.58,0.427,0.36,17.1,75.0,46.5,55.3,9.0,16.7,18.7,107.4,118.4,43,83,0.518,14,29,0.483,18,20,0.9,9,29,38,34,10,4,20,20,118,0.643,0.602,0.349,0.241,25.0,82.9,53.5,79.1,10.0,9.3,17.9,118.4,107.4,0,CHI_TOR_107_118,2129dda6-107e-4181-8717-94fb2e908f88,TOR,CHI,Away,43,83,0.518,14,29,0.483,18,20,0.9,9,29,38,34,10,4,20,20,118,0.643,0.602,0.349,0.241,25.0,82.9,53.5,79.1,10.0,9.3,17.9,118.4,107.4,38,75,0.507,11,32,0.344,20,27,0.741,6,27,33,21,9,9,20,16,107,0.616,0.58,0.427,0.36,17.1,75.0,46.5,55.3,9.0,16.7,18.7,107.4,118.4,1,CHI_TOR_107_118
2024,2024-01-30,True,False,IND,BOS,124,129,26,40,37,21,0,36,45,25,23,0,home,7.5,247.5,,,,,0.0,1,BOS_IND_129_124,34959605-6fee-4b5c-8ba8-67baec24b083,BOS,IND,Home,47,87,0.54,17,36,0.472,18,22,0.818,7,33,40,25,6,9,12,16,129,0.667,0.638,0.414,0.253,18.4,63.5,44.4,53.2,6.0,13.0,11.0,129.5,124.5,50,108,0.463,12,39,0.308,12,15,0.8,19,31,50,33,4,2,8,21,124,0.541,0.519,0.361,0.139,36.5,81.6,55.6,66.0,4.0,3.9,6.5,124.5,129.5,1,BOS_IND_129_124,34959605-6fee-4b5c-8ba8-67baec24b083,IND,BOS,Away,50,108,0.463,12,39,0.308,12,15,0.8,19,31,50,33,4,2,8,21,124,0.541,0.519,0.361,0.139,36.5,81.6,55.6,66.0,4.0,3.9,6.5,124.5,129.5,47,87,0.54,17,36,0.472,18,22,0.818,7,33,40,25,6,9,12,16,129,0.667,0.638,0.414,0.253,18.4,63.5,44.4,53.2,6.0,13.0,11.0,129.5,124.5,0,BOS_IND_129_124
2024,2024-01-30,True,False,UTA,NYK,103,118,22,27,24,30,0,29,28,36,25,0,home,2.5,229.5,,,,,1.0,0,NYK_UTA_118_103,b21bbe2c-eb5b-4149-b5a3-ce548f329b4f,NYK,UTA,Home,44,94,0.468,13,34,0.382,17,18,0.944,14,31,45,29,9,7,6,16,118,0.579,0.537,0.362,0.191,33.3,67.4,51.1,65.9,10.0,14.0,5.6,130.6,114.0,39,86,0.453,12,36,0.333,13,17,0.765,15,28,43,23,3,5,15,16,103,0.551,0.523,0.419,0.198,32.6,66.7,48.9,59.0,3.3,8.3,13.8,114.0,130.6,1,NYK_UTA_118_103,b21bbe2c-eb5b-4149-b5a3-ce548f329b4f,UTA,NYK,Away,39,86,0.453,12,36,0.333,13,17,0.765,15,28,43,23,3,5,15,16,103,0.551,0.523,0.419,0.198,32.6,66.7,48.9,59.0,3.3,8.3,13.8,114.0,130.6,44,94,0.468,13,34,0.382,17,18,0.944,14,31,45,29,9,7,6,16,118,0.579,0.537,0.362,0.191,33.3,67.4,51.1,65.9,10.0,14.0,5.6,130.6,114.0,0,NYK_UTA_118_103
2024,2024-01-30,True,False,PHI,GSW,107,119,28,22,27,30,0,23,29,34,33,0,home,1.5,232.5,,,,,1.0,0,GSW_PHI_119_107,31e4dd77-a9fa-4305-b226-a5c13ca1fa47,GSW,PHI,Home,44,79,0.557,14,32,0.438,17,19,0.895,8,34,42,32,6,6,18,20,119,0.681,0.646,0.405,0.241,23.5,72.3,51.9,72.7,6.3,10.9,17.1,124.2,111.7,39,85,0.459,13,30,0.433,16,21,0.762,13,26,39,11,14,2,16,24,107,0.568,0.535,0.353,0.247,27.7,76.5,48.1,28.2,14.6,4.3,14.5,111.7,124.2,1,GSW_PHI_119_107,31e4dd77-a9fa-4305-b226-a5c13ca1fa47,PHI,GSW,Away,39,85,0.459,13,30,0.433,16,21,0.762,13,26,39,11,14,2,16,24,107,0.568,0.535,0.353,0.247,27.7,76.5,48.1,28.2,14.6,4.3,14.5,111.7,124.2,44,79,0.557,14,32,0.438,17,19,0.895,8,34,42,32,6,6,18,20,119,0.681,0.646,0.405,0.241,23.5,72.3,51.9,72.7,6.3,10.9,17.1,124.2,111.7,0,GSW_PHI_119_107
2024,2024-01-30,True,False,LAL,ATL,122,138,29,27,32,34,0,36,31,36,35,0,home,5.5,247.5,,,,,1.0,1,ATL_LAL_138_122,1e4ec4f4-bfb5-46bb-93e4-3e3de7a856cf,ATL,LAL,Home,53,101,0.525,16,38,0.421,16,18,0.889,12,34,46,32,10,2,12,18,138,0.633,0.604,0.376,0.178,28.6,82.9,55.4,60.4,9.4,3.5,9.9,130.3,115.2,48,90,0.533,12,33,0.364,14,25,0.56,7,30,37,28,12,3,14,16,122,0.604,0.6,0.367,0.278,17.1,71.4,44.6,58.3,11.3,4.8,12.2,115.2,130.3,1,ATL_LAL_138_122,1e4ec4f4-bfb5-46bb-93e4-3e3de7a856cf,LAL,ATL,Away,48,90,0.533,12,33,0.364,14,25,0.56,7,30,37,28,12,3,14,16,122,0.604,0.6,0.367,0.278,17.1,71.4,44.6,58.3,11.3,4.8,12.2,115.2,130.3,53,101,0.525,16,38,0.421,16,18,0.889,12,34,46,32,10,2,12,18,138,0.633,0.604,0.376,0.178,28.6,82.9,55.4,60.4,9.4,3.5,9.9,130.3,115.2,0,ATL_LAL_138_122
2024,2024-01-31,True,False,DET,CLE,121,128,23,34,34,30,0,30,34,32,32,0,home,13.5,231.5,,,,,0.0,1,CLE_DET_128_121,7253bf8b-9d09-4929-9241-971d9b8b4c73,CLE,DET,Home,47,89,0.528,12,35,0.343,22,23,0.957,10,23,33,26,13,5,9,15,128,0.646,0.596,0.393,0.258,26.3,76.7,48.5,55.3,13.4,10.0,8.3,132.0,124.8,45,81,0.556,16,31,0.516,15,19,0.789,7,28,35,27,8,3,19,17,121,0.677,0.654,0.383,0.235,23.3,73.7,51.5,60.0,8.2,5.6,17.5,124.8,132.0,1,CLE_DET_128_121,7253bf8b-9d09-4929-9241-971d9b8b4c73,DET,CLE,Away,45,81,0.556,16,31,0.516,15,19,0.789,7,28,35,27,8,3,19,17,121,0.677,0.654,0.383,0.235,23.3,73.7,51.5,60.0,8.2,5.6,17.5,124.8,132.0,47,89,0.528,12,35,0.343,22,23,0.957,10,23,33,26,13,5,9,15,128,0.646,0.596,0.393,0.258,26.3,76.7,48.5,55.3,13.4,10.0,8.3,132.0,124.8,0,CLE_DET_128_121
2024,2024-01-31,True,False,PHO,BRK,136,120,30,34,42,30,0,30,31,26,33,0,away,3.5,232.5,,,,,1.0,1,BRK_PHO_120_136,22347a17-d2d7-47fb-ad96-f831b6b72cd2,BRK,PHO,Home,47,94,0.5,16,39,0.41,10,13,0.769,8,19,27,28,11,1,11,24,120,0.602,0.585,0.415,0.138,19.5,67.9,39.1,59.6,11.1,2.0,9.9,121.3,137.5,49,79,0.62,14,28,0.5,24,32,0.75,9,33,42,35,5,6,16,12,136,0.731,0.709,0.354,0.405,32.1,80.5,60.9,71.4,5.1,10.9,14.7,137.5,121.3,0,BRK_PHO_120_136,22347a17-d2d7-47fb-ad96-f831b6b72cd2,PHO,BRK,Away,49,79,0.62,14,28,0.5,24,32,0.75,9,33,42,35,5,6,16,12,136,0.731,0.709,0.354,0.405,32.1,80.5,60.9,71.4,5.1,10.9,14.7,137.5,121.3,47,94,0.5,16,39,0.41,10,13,0.769,8,19,27,28,11,1,11,24,120,0.602,0.585,0.415,0.138,19.5,67.9,39.1,59.6,11.1,2.0,9.9,121.3,137.5,1,BRK_PHO_120_136
2024,2024-01-31,True,False,CHI,CHO,117,110,28,29,29,31,0,27,32,27,24,0,away,5.5,214.5,,,,,1.0,1,CHO_CHI_110_117,f53c2b33-2816-427b-92d7-4cd0e63c8a60,CHO,CHI,Home,40,90,0.444,16,46,0.348,14,17,0.824,9,31,40,25,4,6,10,18,110,0.564,0.533,0.511,0.189,21.4,73.8,47.6,62.5,4.2,10.3,9.3,116.2,123.6,45,87,0.517,11,29,0.379,16,22,0.727,11,33,44,28,4,7,10,13,117,0.605,0.58,0.333,0.253,26.2,78.6,52.4,62.2,4.2,15.9,9.4,123.6,116.2,0,CHO_CHI_110_117,f53c2b33-2816-427b-92d7-4cd0e63c8a60,CHI,CHO,Away,45,87,0.517,11,29,0.379,16,22,0.727,11,33,44,28,4,7,10,13,117,0.605,0.58,0.333,0.253,26.2,78.6,52.4,62.2,4.2,15.9,9.4,123.6,116.2,40,90,0.444,16,46,0.348,14,17,0.824,9,31,40,25,4,6,10,18,110,0.564,0.533,0.511,0.189,21.4,73.8,47.6,62.5,4.2,10.3,9.3,116.2,123.6,1,CHO_CHI_110_117
2024,2024-01-31,True,False,SAC,MIA,106,115,22,33,29,22,0,28,31,31,25,0,home,2.5,228.5,,,,,1.0,0,MIA_SAC_115_106,7b124d07-241a-4269-a679-688a63226b78,MIA,SAC,Home,42,84,0.5,13,28,0.464,18,23,0.783,7,42,49,38,3,2,10,16,115,0.611,0.577,0.333,0.274,17.9,77.8,52.7,90.5,3.1,3.8,9.6,119.8,110.4,41,93,0.441,12,40,0.3,12,18,0.667,12,32,44,26,6,3,9,17,106,0.525,0.505,0.43,0.194,22.2,82.1,47.3,63.4,6.3,5.4,8.2,110.4,119.8,1,MIA_SAC_115_106,7b124d07-241a-4269-a679-688a63226b78,SAC,MIA,Away,41,93,0.441,12,40,0.3,12,18,0.667,12,32,44,26,6,3,9,17,106,0.525,0.505,0.43,0.194,22.2,82.1,47.3,63.4,6.3,5.4,8.2,110.4,119.8,42,84,0.5,13,28,0.464,18,23,0.783,7,42,49,38,3,2,10,16,115,0.611,0.577,0.333,0.274,17.9,77.8,52.7,90.5,3.1,3.8,9.6,119.8,110.4,0,MIA_SAC_115_106
2024,2024-01-31,True,False,DAL,MIN,87,121,21,27,22,17,0,24,28,31,38,0,home,12.5,221.5,,,,,1.0,0,MIN_DAL_121_87,192f31a5-73bb-4d69-af20-2c1b5ac33391,MIN,DAL,Home,45,80,0.563,13,30,0.433,18,30,0.6,9,36,45,31,6,4,10,24,121,0.649,0.644,0.375,0.375,29.0,80.0,59.2,68.9,6.5,8.5,9.7,130.9,94.1,31,76,0.408,6,29,0.207,19,26,0.731,9,22,31,18,4,4,17,24,87,0.497,0.447,0.382,0.342,20.0,71.0,40.8,58.1,4.3,8.0,16.3,94.1,130.9,1,MIN_DAL_121_87,192f31a5-73bb-4d69-af20-2c1b5ac33391,DAL,MIN,Away,31,76,0.408,6,29,0.207,19,26,0.731,9,22,31,18,4,4,17,24,87,0.497,0.447,0.382,0.342,20.0,71.0,40.8,58.1,4.3,8.0,16.3,94.1,130.9,45,80,0.563,13,30,0.433,18,30,0.6,9,36,45,31,6,4,10,24,121,0.649,0.644,0.375,0.375,29.0,80.0,59.2,68.9,6.5,8.5,9.7,130.9,94.1,0,MIN_DAL_121_87
2024,2024-01-31,True,False,MIL,POR,116,119,38,27,26,25,0,37,30,29,23,0,away,10.5,237.5,,,,,0.0,0,POR_MIL_119_116,25056fea-e0b4-4040-8505-311db8c6d4fd,POR,MIL,Home,49,92,0.533,12,28,0.429,9,9,1.0,9,30,39,26,9,1,11,20,119,0.62,0.598,0.304,0.098,23.7,75.0,50.0,53.1,9.2,2.1,10.3,121.8,118.8,45,92,0.489,13,45,0.289,13,18,0.722,10,29,39,27,7,5,13,17,116,0.58,0.56,0.489,0.196,25.0,76.3,50.0,60.0,7.2,7.8,11.5,118.8,121.8,1,POR_MIL_119_116,25056fea-e0b4-4040-8505-311db8c6d4fd,MIL,POR,Away,45,92,0.489,13,45,0.289,13,18,0.722,10,29,39,27,7,5,13,17,116,0.58,0.56,0.489,0.196,25.0,76.3,50.0,60.0,7.2,7.8,11.5,118.8,121.8,49,92,0.533,12,28,0.429,9,9,1.0,9,30,39,26,9,1,11,20,119,0.62,0.598,0.304,0.098,23.7,75.0,50.0,53.1,9.2,2.1,10.3,121.8,118.8,0,POR_MIL_119_116
2024,2024-01-31,True,False,DEN,OKC,100,105,28,23,21,28,0,19,28,26,32,0,home,6.5,223.5,,,,,0.0,0,OKC_DEN_105_100,3b623c15-9eb1-4c14-9f1a-f1ab62bbe07d,OKC,DEN,Home,37,87,0.425,11,26,0.423,20,25,0.8,15,38,53,24,2,9,13,14,105,0.536,0.489,0.299,0.287,30.0,76.0,53.0,64.9,2.1,16.1,11.7,111.1,105.8,37,93,0.398,15,37,0.405,11,16,0.688,12,35,47,21,7,9,10,23,100,0.5,0.478,0.398,0.172,24.0,70.0,47.0,56.8,7.4,14.8,9.1,105.8,111.1,1,OKC_DEN_105_100,3b623c15-9eb1-4c14-9f1a-f1ab62bbe07d,DEN,OKC,Away,37,93,0.398,15,37,0.405,11,16,0.688,12,35,47,21,7,9,10,23,100,0.5,0.478,0.398,0.172,24.0,70.0,47.0,56.8,7.4,14.8,9.1,105.8,111.1,37,87,0.425,11,26,0.423,20,25,0.8,15,38,53,24,2,9,13,14,105,0.536,0.489,0.299,0.287,30.0,76.0,53.0,64.9,2.1,16.1,11.7,111.1,105.8,0,OKC_DEN_105_100
